volume,plate,ia_id,leaf,latin,authority,english,modern,birdnet_sci,birdnet_common,tier,confidence,in_birdnet,in_havell,in_gould_europe,note
VI,80,birdsAustraliav6Goul,328,Porzana palustris,,Water Crake,Zapornia pusilla,Zapornia pusilla,Baillon's Crake,manual,high,yes,,yes,
VI,81,birdsAustraliav6Goul,332,Porzana leucophrys,,White-eyebrowed Water Crake,Amaurornis cinerea,,,manual,high,no,,,
VI,82,birdsAustraliav6Goul,336,Porzana immaculata,,Spotless Gallinule,Zapornia tabuensis,Zapornia tabuensis,Spotless Crake,manual,high,yes,,,
VII,1,birdsAustraliav7Goul,12,Cereopsis Novae-Hollandiae,,Cereopsis Goose,Cereopsis novaehollandiae,,,manual,high,no,,,
VII,2,birdsAustraliav7Goul,16,Anseranas melanoleuca,,Semipalmated Goose,Anseranas semipalmata,Anseranas semipalmata,Magpie Goose,manual,high,yes,,,
VII,3,birdsAustraliav7Goul,20,Bernicla jubata,,Maned Goose,Chenonetta jubata,Chenonetta jubata,Maned Duck,manual,high,yes,,,
VII,4,birdsAustraliav7Goul,24,Nettapus pulchellus,,Beautiful Pygmy Goose,Nettapus pulchellus,,,manual,high,no,,,
VII,5,birdsAustraliav7Goul,28,Nettapus coromandelianus,,Pygmy Goose,Nettapus coromandelianus,Nettapus coromandelianus,Cotton Pygmy-Goose,exact,high,yes,,,
VII,6,birdsAustraliav7Goul,32,Cygnus atratus,,Black Swan,Cygnus atratus,Cygnus atratus,Black Swan,exact,high,yes,,,
VII,7,birdsAustraliav7Goul,36,Casarca tadornoides,,Chestnut-coloured Shieldrake,Tadorna tadornoides,Tadorna tadornoides,Australian Shelduck,epithet+noun,medium,yes,,,
VII,8,birdsAustraliav7Goul,40,Tadorna radjah,,Radjah Shieldrake,Radjah radjah,Radjah radjah,Radjah Shelduck,epithet+noun,medium,yes,,,
VII,9,birdsAustraliav7Goul,44,Anas superciliosa,,Australian Wild Duck,Anas superciliosa,Anas superciliosa,Pacific Black Duck,exact,high,yes,,,
VII,10,birdsAustraliav7Goul,48,Anas naevosa,,Freckled Duck,Stictonetta naevosa,,,manual,high,no,,,
VII,11,birdsAustraliav7Goul,52,Anas punctata,,Chestnut-breasted Duck,Anas castanea,Anas castanea,Chestnut Teal,manual,high,yes,,,
VII,12,birdsAustraliav7Goul,56,Spatula rhynchotis,,Australian Shoveller,Spatula rhynchotis,,,manual,high,no,,,
VII,13,birdsAustraliav7Goul,60,Malacorhynchus membranaceus,,Membranaceous Duck,Malacorhynchus membranaceus,Malacorhynchus membranaceus,Pink-eared Duck,exact,high,yes,,,
VII,14,birdsAustraliav7Goul,64,Dendrocygna arcuata,,Whistling Duck,Dendrocygna arcuata,Dendrocygna arcuata,Wandering Whistling-Duck,exact,high,yes,,,
VII,15,birdsAustraliav7Goul,68,Leptotarsis Eytoni,,Eyton's Duck,Dendrocygna eytoni,Dendrocygna eytoni,Plumed Whistling-Duck,epithet+noun,medium,yes,,,
VII,16,birdsAustraliav7Goul,72,Nyroca australis,,White-eyed Duck,Aythya australis,,,manual,high,no,,,
VII,17,birdsAustraliav7Goul,76,Erismatura australis,,Blue-billed Duck,Oxyura australis,,,manual,high,no,,,
VII,18,birdsAustraliav7Goul,80,Biziura lobata,,Musk Duck,Biziura lobata,Biziura lobata,Musk Duck,exact,high,yes,,,
VII,19,birdsAustraliav7Goul,84,Larus pacificus,,Pacific Gull,Larus pacificus,,,manual,high,no,,,
VII,20,birdsAustraliav7Goul,88,Xema Jamesonii,,Jameson's Gull,Chroicocephalus novaehollandiae,Chroicocephalus novaehollandiae,Silver Gull,manual,high,yes,,,
VII,21,birdsAustraliav7Goul,92,Lestris catarractes,,Skua Gull,Stercorarius antarcticus,Stercorarius antarcticus,Brown Skua,manual,high,yes,,,
VII,22,birdsAustraliav7Goul,96,Sylochelidon strenuus,,Powerful Tern,Hydroprogne caspia,Hydroprogne caspia,Caspian Tern,manual,high,yes,yes,yes,
VII,23,birdsAustraliav7Goul,100,Thalasseus pelecanoides,,Torres' Straits Tern,Thalasseus bergii,Thalasseus bergii,Great Crested Tern,manual,high,yes,,,
VII,24,birdsAustraliav7Goul,104,Thalasseus poliocercus,,Bass's Straits Tern,Thalasseus bergii,Thalasseus bergii,Great Crested Tern,manual,high,yes,,,
VII,25,birdsAustraliav7Goul,108,Thalasseus Torresii,,Torres' Tern,Thalasseus bengalensis,Thalasseus bengalensis,Lesser Crested Tern,manual,high,yes,,,
VII,26,birdsAustraliav7Goul,112,Sterna melanorhyncha,,Black-billed Tern,,,,unresolved,,no,,,
VII,27,birdsAustraliav7Goul,116,Sterna gracilis,,Graceful Tern,Sterna dougallii,Sterna dougallii,Roseate Tern,manual,high,yes,yes,yes,
VII,28,birdsAustraliav7Goul,120,Sterna melanauchen,,Black-naped Tern,Sterna sumatrana,Sterna sumatrana,Black-naped Tern,common-name,high,yes,,,
VII,29,birdsAustraliav7Goul,124,Sternula nereis,,Australian Little Tern,Sternula nereis,,,manual,high,no,,,
VII,30,birdsAustraliav7Goul,128,Gygis candida,,White Tern,Gygis alba,Gygis alba,White Tern,common-name,high,yes,,,
VII,31,birdsAustraliav7Goul,132,Hydrochelidon fluviatilis,,Marsh Tern,Chlidonias hybrida,Chlidonias hybrida,Whiskered Tern,manual,high,yes,,yes,
VII,32,birdsAustraliav7Goul,136,Onychoprion fuliginosus,,Sooty Tern,Onychoprion fuscatus,Onychoprion fuscatus,Sooty Tern,common-name,high,yes,yes,,
VII,33,birdsAustraliav7Goul,140,Onychoprion panaya,,Panayan Tern,Onychoprion anaethetus,Onychoprion anaethetus,Bridled Tern,manual,high,yes,,,
VII,34,birdsAustraliav7Goul,144,Anous stolidus,,Noddy Tern,Anous stolidus,Anous stolidus,Brown Noddy,exact,high,yes,yes,yes,
VII,35,birdsAustraliav7Goul,148,Anous melanops,,Lesser Noddy,Anous tenuirostris,Anous tenuirostris,Lesser Noddy,common-name,high,yes,,,
VII,36,birdsAustraliav7Goul,152,Anous leucocapillus,,White-capped Tern,Anous minutus,Anous minutus,Black Noddy,manual,high,yes,,,
VII,37,birdsAustraliav7Goul,156,Anous cinereus,,Grey Noddy,Anous albivitta,,,manual,high,no,,,
VII,38,birdsAustraliav7Goul,160,Diomedea exulans,,Wandering Albatros,Diomedea exulans,Diomedea exulans,Wandering Albatross,exact,high,yes,,,
VII,39,birdsAustraliav7Goul,164,Diomedea brachyura,,Short-tailed Albatros,Phoebastria albatrus,,,manual,high,no,,,
VII,40,birdsAustraliav7Goul,168,Diomedea cauta,,Cautious Albatros,Thalassarche cauta,,,manual,high,no,,,
VII,41,birdsAustraliav7Goul,172,Diomedea culminata,,Culminated Albatros,Thalassarche chrysostoma,,,manual,high,no,,,
VII,42,birdsAustraliav7Goul,176,Diomedea chlororhynchos,,Yellow-billed Albatros,Thalassarche chlororhynchos,,,manual,high,no,,,
VII,43,birdsAustraliav7Goul,180,Diomedea melanophrys,,Black-eyebrowed Albatros,Thalassarche melanophris,Thalassarche melanophris,Black-browed Albatross,manual,high,yes,,,
VII,44,birdsAustraliav7Goul,184,Diomedea fuliginosa,,Sooty Albatros,Phoebetria palpebrata,,,manual,high,no,,,
VII,45,birdsAustraliav7Goul,188,Procellaria gigantea,,Giant Petrel,Macronectes giganteus,,,manual,high,no,,,
VII,46,birdsAustraliav7Goul,192,Procellaria conspicillata,,Spectacled Petrel,Procellaria conspicillata,,,manual,high,no,,,
VII,47,birdsAustraliav7Goul,196,Procellaria hasitata,,Great Grey Petrel,Procellaria cinerea,,,manual,high,no,,,
VII,48,birdsAustraliav7Goul,200,Procellaria glacialoides,,Silvery Grey Petrel,Fulmarus glacialoides,,,manual,high,no,,,
VII,49,birdsAustraliav7Goul,204,Procellaria Lessonii,,White-headed Petrel,Pterodroma lessonii,,,manual,high,no,,,
VII,50,birdsAustraliav7Goul,208,Procellaria mollis,,Soft-plumaged Petrel,Pterodroma mollis,,,manual,high,no,,,
VII,51,birdsAustraliav7Goul,212,Procellaria Cookii,,Cook's Petrel,Pterodroma cookii,Pterodroma cookii,Cook's Petrel,common-name,high,yes,,,
VII,52,birdsAustraliav7Goul,216,Procellaria coerulea,,Blue Petrel,Halobaena caerulea,,,manual,high,no,,,
VII,53,birdsAustraliav7Goul,220,Daption capensis,,Cape Petrel,Daption capense,Daption capense,Cape Petrel,common-name,high,yes,,,
VII,54,birdsAustraliav7Goul,224,Prion turtur,,Dove-like Prion,Pachyptila turtur,,,manual,high,no,,,
VII,55,birdsAustraliav7Goul,228,Prion vittatus,,Broad-billed Prion,Pachyptila vittata,,,manual,high,no,,,
VII,56,birdsAustraliav7Goul,232,Puffinus brevicaudus,,Short-tailed Petrel,Ardenna tenuirostris,Ardenna tenuirostris,Short-tailed Shearwater,manual,high,yes,,,
VII,57,birdsAustraliav7Goul,236,Puffinus carneipes,,Fleshy-footed Petrel,Ardenna carneipes,Ardenna carneipes,Flesh-footed Shearwater,epithet+noun,medium,yes,,,
VII,58,birdsAustraliav7Goul,240,Puffinus sphenurus,,Wedge-tailed Petrel,Ardenna pacifica,Ardenna pacifica,Wedge-tailed Shearwater,manual,high,yes,,,
VII,59,birdsAustraliav7Goul,244,Puffinus assimilis,,Allied Petrel,Puffinus assimilis,,,manual,high,no,,,
VII,60,birdsAustraliav7Goul,248,Puffinuria urinatrix,,Diving Petrel,Pelecanoides urinatrix,,,manual,high,no,,,
VII,61,birdsAustraliav7Goul,252,Thalassidroma marina,,White-faced Storm Petrel,Pelagodroma marina,,,manual,high,no,,,
VII,62,birdsAustraliav7Goul,256,Thalassidroma melanogaster,,Black-bellied Storm Petrel,Fregetta tropica,,,manual,high,no,,,
VII,63,birdsAustraliav7Goul,260,Thalassidroma leucogaster,,White-bellied Storm Petrel,Fregetta grallaria,,,manual,high,no,,,
VII,64,birdsAustraliav7Goul,264,Thalassidroma nereis,,Grey-backed Storm Petrel,Garrodia nereis,,,manual,high,no,,,
VII,65,birdsAustraliav7Goul,268,Thalassidroma Wilsonii,,Wilson's Storm Petrel,Oceanites oceanicus,,,manual,high,no,,,
VII,66,birdsAustraliav7Goul,272,Phalacrocorax carboides,,Australian Cormorant,Phalacrocorax carbo,Phalacrocorax carbo,Great Cormorant,manual,high,yes,yes,yes,
VII,67,birdsAustraliav7Goul,276,Phalacrocorax sulcirostris,,Groove-billed Cormorant,Phalacrocorax sulcirostris,,,manual,high,no,,,
VII,68,birdsAustraliav7Goul,280,Phalacrocorax hypoleucus,,Pied Cormorant,Phalacrocorax varius,,,manual,high,no,,,
VII,69,birdsAustraliav7Goul,284,Phalacrocorax leucogaster,,White-breasted Cormorant,,,,unresolved,,no,,,
VII,70,birdsAustraliav7Goul,288,Phalacrocorax melanoleucus,,Pied Cormorant,Microcarbo melanoleucos,,,manual,high,no,,,
VII,71,birdsAustraliav7Goul,292,Phalacrocorax punctatus,,Spotted Cormorant,Phalacrocorax punctatus,,,manual,high,no,,,
VII,72,birdsAustraliav7Goul,296,Attagen Ariel,,Small Frigate Bird,Fregata ariel,Fregata ariel,Lesser Frigatebird,epithet+noun,medium,yes,,,
VII,73,birdsAustraliav7Goul,300,Phaeton phoenicurus,,Red-tailed Tropic Bird,Phaethon rubricauda,Phaethon rubricauda,Red-tailed Tropicbird,manual,high,yes,,,
VII,74,birdsAustraliav7Goul,304,Pelecanus conspicillatus,,Australian Pelican,Pelecanus conspicillatus,Pelecanus conspicillatus,Australian Pelican,exact,high,yes,,,
VII,75,birdsAustraliav7Goul,308,Plotus Novae-Hollandiae,,New Holland Darter,Anhinga novaehollandiae,Anhinga novaehollandiae,Australasian Darter,manual,high,yes,,,
VII,76,birdsAustraliav7Goul,312,Sula australis,,Australian Gannet,Morus serrator,,,manual,high,no,,,
VII,77,birdsAustraliav7Goul,316,Sula personata,,Masked Gannet,Sula dactylatra,Sula dactylatra,Masked Booby,manual,high,yes,,,
VII,78,birdsAustraliav7Goul,320,Sula fusca,,Brown Gannet,Sula leucogaster,Sula leucogaster,Brown Booby,manual,high,yes,yes,,
VII,79,birdsAustraliav7Goul,324,Sula piscator,,Red-legged Gannet,Sula sula,Sula sula,Red-footed Booby,manual,high,yes,,,
VII,80,birdsAustraliav7Goul,328,Podiceps australis,,Australian Tippet Grebe,Podiceps cristatus,Podiceps cristatus,Great Crested Grebe,manual,high,yes,yes,yes,
VII,81,birdsAustraliav7Goul,332,Podiceps gularis,,Black-throated Grebe,Tachybaptus novaehollandiae,Tachybaptus novaehollandiae,Australasian Grebe,manual,high,yes,,,
VII,82,birdsAustraliav7Goul,336,Podiceps poliocephalus,,Hoary-headed Grebe,Poliocephalus poliocephalus,,,manual,high,no,,,
VII,83,birdsAustraliav7Goul,340,Eudyptes chrysocome,,Crested Penguin,Eudyptes chrysocome,Eudyptes chrysocome,Southern Rockhopper Penguin,exact,high,yes,,,
VII,84,birdsAustraliav7Goul,344,Spheniscus minor,,Little Penguin,Eudyptula minor,Eudyptula minor,Little Penguin,common-name,high,yes,,,
VII,85,birdsAustraliav7Goul,348,Spheniscus undina,,Fairy Penguin,Eudyptula minor,Eudyptula minor,Little Penguin,manual,high,yes,,,
Supp,1,birdsAustraliasSuppGoul,16,Strix candida,,Grass-Owl,Tyto longimembris,,,manual,high,no,,,
Supp,2,birdsAustraliasSuppGoul,20,Sceloglaux albifacies,,Wekau,Sceloglaux albifacies,,,manual,high,no,,,
Supp,3,birdsAustraliasSuppGoul,24,Podargus papuensis,,Papuan Podargus,Podargus papuensis,,,manual,high,no,,,
Supp,4,birdsAustraliasSuppGoul,28,Podargus marmoratus,,Marbled Podargus,Podargus ocellatus,Podargus ocellatus,Marbled Frogmouth,manual,high,yes,,,
Supp,5,birdsAustraliasSuppGoul,32,Halcyon flavirostris,,Yellow-billed Kingfisher,Syma torotoro,Syma torotoro,Yellow-billed Kingfisher,common-name,high,yes,,,
Supp,6,birdsAustraliasSuppGoul,36,Tanysiptera Sylvia,,White-tailed Tanysiptera,Tanysiptera sylvia,Tanysiptera sylvia,Buff-breasted Paradise-Kingfisher,exact,high,yes,,,
Supp,7,birdsAustraliasSuppGoul,40,Artamus melanops,,Black-faced Wood-Swallow,Artamus cinereus,Artamus cinereus,Black-faced Woodswallow,common-name,high,yes,,,
Supp,8,birdsAustraliasSuppGoul,44,Pardalotus xanthopygius,,Yellow-rumped Pardalote,Pardalotus punctatus,Pardalotus punctatus,Spotted Pardalote,manual,high,yes,,,
Supp,9,birdsAustraliasSuppGoul,48,Manucodia Keraudreni,,Keraudren's Crow-Shrike,Phonygammus keraudrenii,Phonygammus keraudrenii,Trumpet Manucode,manual,high,yes,,,
Supp,10,birdsAustraliasSuppGoul,52,Arses Kaupi,,Kaup's Flycatcher,Arses kaupi,,,manual,high,no,,,
Supp,11,birdsAustraliasSuppGoul,56,Machaerirhynchus flaviventer,,Yellow-breasted Flycatcher,Machaerirhynchus flaviventer,Machaerirhynchus flaviventer,Yellow-breasted Boatbill,exact,high,yes,,,
Supp,12,birdsAustraliasSuppGoul,60,Monarcha leucotis,,White-eared Flycatcher,Carterornis leucotis,Carterornis leucotis,White-eared Monarch,manual,high,yes,,,
Supp,13,birdsAustraliasSuppGoul,64,Monarcha albiventris,,White-bellied Flycatcher,,,,unresolved,,no,,,
Supp,14,birdsAustraliasSuppGoul,68,Gerygone personata,,Masked Gerygone,Gerygone palpebrosa,Gerygone palpebrosa,Fairy Gerygone,manual,high,yes,,,
Supp,15,birdsAustraliasSuppGoul,72,Petroica cerviniventris,,Buff-sided Robin,,,,unresolved,,no,,,
Supp,16,birdsAustraliasSuppGoul,76,Drymodes superciliaris,,Eastern Scrub-Robin,Drymodes superciliaris,,,manual,high,no,,,
Supp,17,birdsAustraliasSuppGoul,80,Eopsaltria capito,,Large-headed Robin,Tregellasia capito,Tregellasia capito,Pale-yellow Robin,epithet+noun,medium,yes,,,
Supp,18,birdsAustraliasSuppGoul,84,Eopsaltria leucura,,White-tailed Robin,,,,rejected,,no,,,
Supp,19,birdsAustraliasSuppGoul,88,Menura Alberti,,Albert Lyre-Bird,Menura alberti,Menura alberti,Albert's Lyrebird,exact,high,yes,,,
Supp,20,birdsAustraliasSuppGoul,92,Malurus coronatus,,Crowned Wren,Malurus coronatus,,,manual,high,no,,,
Supp,21,birdsAustraliasSuppGoul,96,Malurus amabilis,,Lovely Wren,Malurus amabilis,Malurus amabilis,Lovely Fairywren,exact,high,yes,,,
Supp,22,birdsAustraliasSuppGoul,100,Malurus hypoleucus,,Fawn-breasted Superb Warbler,,,,unresolved,,no,,,
Supp,23,birdsAustraliasSuppGoul,104,Malurus callainus,,Turquoisine Superb Warbler,,,,unresolved,,no,,,
Supp,24,birdsAustraliasSuppGoul,108,Malurus leuconotus,,White-backed Superb Warbler,Malurus leucopterus,Malurus leucopterus,White-winged Fairywren,manual,high,yes,,,
Supp,25,birdsAustraliasSuppGoul,112,Sphenura Broadbenti,,Rufous-headed Bristle-Bird,Dasyornis broadbenti,Dasyornis broadbenti,Rufous Bristlebird,epithet+noun,medium,yes,,,
Supp,26,birdsAustraliasSuppGoul,116,Atrichia rufescens,,Rufescent Scrub-Bird,Atrichornis rufescens,Atrichornis rufescens,Rufous Scrub-bird,manual,high,yes,,,
Supp,27,birdsAustraliasSuppGoul,120,Pycnoptilus floccosus,,Downy Pycnoptilus,Pycnoptilus floccosus,Pycnoptilus floccosus,Pilotbird,exact,high,yes,,,
Supp,28,birdsAustraliasSuppGoul,124,Acanthiza magna,,Great Acanthiza,Acanthornis magna,,,manual,high,no,,,
Supp,29,birdsAustraliasSuppGoul,128,Pitta Mackloti,,Macklot's Pitta,,,,unresolved,,no,,,
Supp,30,birdsAustraliasSuppGoul,132,Merula poliocephala,,Grey-headed Blackbird,Turdus poliocephalus,Turdus poliocephalus,Island Thrush,manual,high,yes,,,
Supp,31,birdsAustraliasSuppGoul,136,Merula vinitincta,,Vinous-tinted Blackbird,,,,unresolved,,no,,,
Supp,32,birdsAustraliasSuppGoul,140,Cinclosoma castaneothorax,,Chestnut-breasted Ground-Thrush,Cinclosoma castaneothorax,Cinclosoma castaneothorax,Chestnut-breasted Quail-thrush,exact,high,yes,,,
Supp,33,birdsAustraliasSuppGoul,144,Aplonis metallica,,Shining Aplonis,Aplonis metallica,Aplonis metallica,Metallic Starling,exact,high,yes,,,
Supp,34,birdsAustraliasSuppGoul,148,Ptilonorhynchus Rawnsleyi,,Rawnsley's Bower-bird,,,,unresolved,,no,,,
Supp,35,birdsAustraliasSuppGoul,152,Chlamydera guttata,,Guttated Bower-bird,Chlamydera guttata,,,manual,high,no,,,
Supp,36,birdsAustraliasSuppGoul,156,Chlamydera cerviniventris,,Fawn-breasted Bower-bird,Chlamydera cerviniventris,,,manual,high,no,,,
Supp,37,birdsAustraliasSuppGoul,160,Sphecotheres flaviventris,,Yellow-bellied Sphecotheres,Sphecotheres vieilloti,Sphecotheres vieilloti,Australasian Figbird,manual,high,yes,,,
Supp,38,birdsAustraliasSuppGoul,164,Pomatorhinus ruficeps,,Chestnut-crowned Pomatorhinus,Pomatostomus ruficeps,Pomatostomus ruficeps,Chestnut-crowned Babbler,manual,high,yes,,,
Supp,39,birdsAustraliasSuppGoul,166,Ptilotis cassidix,,Helmeted Honey-eater,Lichenostomus melanops,Lichenostomus melanops,Yellow-tufted Honeyeater,manual,high,yes,,,
Supp,40,birdsAustraliasSuppGoul,170,Ptilotis fasciogularis,,Fasciated Honey-eater,Gavicalis fasciogularis,Gavicalis fasciogularis,Mangrove Honeyeater,epithet+noun,medium,yes,,,
Supp,41,birdsAustraliasSuppGoul,174,Ptilotis notata,,Yellow-spotted Honey-eater,Meliphaga notata,Meliphaga notata,Yellow-spotted Honeyeater,common-name,high,yes,,,
Supp,42,birdsAustraliasSuppGoul,178,Ptilotis filigera,,Streaked Honey-eater,,,,unresolved,,no,,,
Supp,43,birdsAustraliasSuppGoul,182,Ptilotis Cockerelli,,Cockerell's Honey-eater,Trichodere cockerelli,,,manual,high,no,,,
Supp,44,birdsAustraliasSuppGoul,186,Tropidorhynchus buceroides,,Helmeted Friar-bird,Philemon buceroides,Philemon buceroides,Helmeted Friarbird,common-name,high,yes,,,
Supp,45,birdsAustraliasSuppGoul,190,Nectarinia australis,,Australian Sun-bird,Cinnyris jugularis,Cinnyris jugularis,Olive-backed Sunbird,manual,high,yes,,,
Supp,46,birdsAustraliasSuppGoul,194,Zosterops albogularis,,White-breasted Zosterops,Zosterops albogularis,,,manual,high,no,,,
Supp,47,birdsAustraliasSuppGoul,198,Zosterops tenuirostris,,Slender-billed Zosterops,Zosterops tenuirostris,,,manual,high,no,,,
Supp,48,birdsAustraliasSuppGoul,202,Zosterops strenuus,,Robust Zosterops,Zosterops strenuus,,,manual,high,no,,,
Supp,49,birdsAustraliasSuppGoul,206,Zosterops tephropleurus,,Grey-breasted Zosterops,Zosterops lateralis,Zosterops lateralis,Silvereye,manual,high,yes,,,
Supp,50,birdsAustraliasSuppGoul,210,Ptiloris Victoriae,,Victoria Rifle-bird,Ptiloris victoriae,Ptiloris victoriae,Victoria's Riflebird,exact,high,yes,,,
Supp,51,birdsAustraliasSuppGoul,214,Ptiloris magnifica,,Magnificent Rifle-bird,Ptiloris magnificus,Ptiloris magnificus,Magnificent Riflebird,common-name,high,yes,,,
Supp,52,birdsAustraliasSuppGoul,218,Semioptera Wallacei,,Standard-Wing,Semioptera wallacii,Semioptera wallacii,Standardwing Bird-of-Paradise,manual,high,yes,,,
Supp,53,birdsAustraliasSuppGoul,222,Orthonyx Spaldingi,,Spalding's Orthonyx,Orthonyx spaldingii,Orthonyx spaldingii,Chowchilla,manual,high,yes,,,
Supp,54,birdsAustraliasSuppGoul,226,Sittella striata,,Striated Sittella,Daphoenositta chrysoptera,Daphoenositta chrysoptera,Varied Sittella,manual,high,yes,,,
Supp,55,birdsAustraliasSuppGoul,230,Cacomantis castaneiventris,,Chestnut-breasted Cuckoo,Cacomantis castaneiventris,Cacomantis castaneiventris,Chestnut-breasted Cuckoo,exact,high,yes,,,
Supp,56,birdsAustraliasSuppGoul,234,Chrysococcyx minutillus,,Little Cuckoo,Chrysococcyx minutillus,Chrysococcyx minutillus,Little Bronze-Cuckoo,exact,high,yes,,,
Supp,57,birdsAustraliasSuppGoul,238,Strigops habroptilus,,Kakapo,Strigops habroptila,,,manual,high,no,,,
Supp,58,birdsAustraliasSuppGoul,244,Nestor hypopolius,,Ka-ka Parrot,Nestor meridionalis,Nestor meridionalis,New Zealand Kaka,manual,high,yes,,,
Supp,59,birdsAustraliasSuppGoul,248,Nestor Esslingii,,Prince of Essling's Parrot,Nestor meridionalis,Nestor meridionalis,New Zealand Kaka,manual,high,yes,,,
Supp,60,birdsAustraliasSuppGoul,252,Nestor notabilis,,Kea Parrot,Nestor notabilis,,,manual,high,no,,,
Supp,61,birdsAustraliasSuppGoul,256,Microglossus aterrimus,,Great Palm-Cockatoo,Probosciger aterrimus,Probosciger aterrimus,Palm Cockatoo,manual,high,yes,,,
Supp,62,birdsAustraliasSuppGoul,260,Polytelis Alexandrae,,The Princess of Wales's Parrakeet,Polytelis alexandrae,,,manual,high,no,,,
Supp,63,birdsAustraliasSuppGoul,264,Platycercus cyanogenys,,Blue-cheeked Parrakeet,Platycercus adscitus,Platycercus adscitus,Pale-headed Rosella,manual,medium,yes,,,
Supp,64,birdsAustraliasSuppGoul,268,Psephotus chrysopterygius,,Golden-backed Parrakeet,Psephotus chrysopterygius,,,manual,high,no,,,
Supp,65,birdsAustraliasSuppGoul,272,Cyclopsitta Coxeni,,Coxen's Parrakeet,Cyclopsitta coxeni,,,manual,high,no,,,
Supp,66,birdsAustraliasSuppGoul,276,Geopsittacus occidentalis,,Nocturnal Ground-Parrakeet,Pezoporus occidentalis,,,manual,high,no,,,
Supp,67,birdsAustraliasSuppGoul,280,Carpophaga assimilis,,Allied Fruit-Pigeon,,,,unresolved,,no,,,
Supp,68,birdsAustraliasSuppGoul,284,Lophophaps ferruginea,,Rust-coloured Bronzewing,Geophaps plumifera,,,manual,high,no,,,
Supp,69,birdsAustraliasSuppGoul,288,Lophophaps leucogaster,,White-bellied Bronzewing,Geophaps plumifera,,,manual,high,no,,,
Supp,70,birdsAustraliasSuppGoul,292,Casuarius australis,,"Australian Cassowary (two heads, natural size)",Casuarius casuarius,Casuarius casuarius,Southern Cassowary,manual,high,yes,,,
Supp,71,birdsAustraliasSuppGoul,295,Casuarius australis,,Australian Cassowary (whole figure),Casuarius casuarius,Casuarius casuarius,Southern Cassowary,manual,high,yes,,,
Supp,72,birdsAustraliasSuppGoul,298,Casuarius Bennetti,,"Bennett's Cassowary (two heads, nat. size)",Casuarius bennetti,,,manual,high,no,,,
Supp,73,birdsAustraliasSuppGoul,301,Casuarius Bennetti,,Bennett's Cassowary (whole figure),Casuarius bennetti,,,manual,high,no,,,
Supp,74,birdsAustraliasSuppGoul,304,Casuarius uniappendiculatus,,"One-carunculated Cassowary (head and feet, nat. size)",Casuarius unappendiculatus,,,manual,high,no,,,
Supp,75,birdsAustraliasSuppGoul,307,Casuarius uniappendiculatus,,One-carunculated Cassowary (whole fig.),Casuarius unappendiculatus,,,manual,high,no,,,
Supp,76,birdsAustraliasSuppGoul,311,Notornis Mantelli,,Notornis,Porphyrio hochstetteri,,,manual,high,no,,,double-page foldout
Supp,77,birdsAustraliasSuppGoul,316,Actiturus Bartramius,,Bartram's Sandpiper,Bartramia longicauda,Bartramia longicauda,Upland Sandpiper,manual,high,yes,yes,yes,
Supp,78,birdsAustraliasSuppGoul,320,Rallina tricolor,,Red-necked Rail,Rallina tricolor,Rallina tricolor,Red-necked Crake,exact,high,yes,,,
Supp,79,birdsAustraliasSuppGoul,324,Gallinula ruficrissa,,Rufous-vented Gallinule,,,,unresolved,,no,,,
Supp,80,birdsAustraliasSuppGoul,328,Spatula variegata,,Variegated Shoveller,Spatula rhynchotis,,,manual,high,no,,,
Supp,81,birdsAustraliasSuppGoul,332,Gelochelidon macrotarsa,,Great-footed Tern,Gelochelidon macrotarsa,,,manual,high,no,,,
